"stfips","areatype","area","areaname","periodyear","periodtype","period","Adjusted","Preliminary","benchmark",laborforce,emplab,unemp,unemprate
"06","21","049700","Yuba City MSA","2002","03","11","Not adj","Not Prelim","2019",63700,56600,7000,11.1
"06","21","049700","Yuba City MSA","2002","03","12","Not adj","Not Prelim","2019",63200,56100,7100,11.2
"06","21","049700","Yuba City MSA","2003","01","00","Not adj","Not Prelim","2019",64600,57500,7100,10.9
"06","21","049700","Yuba City MSA","2003","03","01","Not adj","Not Prelim","2019",64000,55800,8200,12.8
"06","21","049700","Yuba City MSA","2003","03","02","Not adj","Not Prelim","2019",64300,55900,8400,13.0
"06","21","049700","Yuba City MSA","2003","03","03","Not adj","Not Prelim","2019",63600,55300,8300,13.0
"06","21","049700","Yuba City MSA","2003","03","04","Not adj","Not Prelim","2019",63700,56000,7700,12.1
"06","21","049700","Yuba City MSA","2003","03","05","Not adj","Not Prelim","2019",64100,57100,7000,10.9
"06","21","049700","Yuba City MSA","2003","03","06","Not adj","Not Prelim","2019",65700,58400,7300,11.0
"06","21","049700","Yuba City MSA","2003","03","07","Not adj","Not Prelim","2019",64900,58100,6800,10.5
"06","21","049700","Yuba City MSA","2003","03","08","Not adj","Not Prelim","2019",66900,60900,5900,8.9
"06","21","049700","Yuba City MSA","2003","03","09","Not adj","Not Prelim","2019",66000,60400,5600,8.5
"06","21","049700","Yuba City MSA","2003","03","10","Not adj","Not Prelim","2019",64200,58400,5800,9.0
"06","21","049700","Yuba City MSA","2003","03","11","Not adj","Not Prelim","2019",64400,57500,7000,10.8
"06","21","049700","Yuba City MSA","2003","03","12","Not adj","Not Prelim","2019",63300,56300,7000,11.0
"06","21","049700","Yuba City MSA","2004","01","00","Not adj","Not Prelim","2019",65300,58600,6700,10.2
"06","21","049700","Yuba City MSA","2004","03","01","Not adj","Not Prelim","2019",64000,56000,8100,12.6
"06","21","049700","Yuba City MSA","2004","03","02","Not adj","Not Prelim","2019",64400,56300,8100,12.5
"06","21","049700","Yuba City MSA","2004","03","03","Not adj","Not Prelim","2019",65200,56900,8300,12.7
"06","21","049700","Yuba City MSA","2004","03","04","Not adj","Not Prelim","2019",64800,57700,7200,11.0
"06","21","049700","Yuba City MSA","2004","03","05","Not adj","Not Prelim","2019",65100,58600,6500,9.9
"06","21","049700","Yuba City MSA","2004","03","06","Not adj","Not Prelim","2019",65200,58500,6800,10.4
"06","21","049700","Yuba City MSA","2004","03","07","Not adj","Not Prelim","2019",66200,60100,6100,9.2
"06","21","049700","Yuba City MSA","2004","03","08","Not adj","Not Prelim","2019",66900,61400,5500,8.2
"06","21","049700","Yuba City MSA","2004","03","09","Not adj","Not Prelim","2019",65700,60600,5100,7.8
"06","21","049700","Yuba City MSA","2004","03","10","Not adj","Not Prelim","2019",65400,59800,5700,8.7
"06","21","049700","Yuba City MSA","2004","03","11","Not adj","Not Prelim","2019",65700,59400,6300,9.6
"06","21","049700","Yuba City MSA","2004","03","12","Not adj","Not Prelim","2019",64700,58200,6600,10.2
"06","21","049700","Yuba City MSA","2005","01","00","Not adj","Not Prelim","2019",65700,59500,6200,9.4
"06","21","049700","Yuba City MSA","2005","03","01","Not adj","Not Prelim","2019",64300,57000,7300,11.3
"06","21","049700","Yuba City MSA","2005","03","02","Not adj","Not Prelim","2019",64600,57100,7500,11.6
"06","21","049700","Yuba City MSA","2005","03","03","Not adj","Not Prelim","2019",65000,57700,7300,11.2
"06","21","049700","Yuba City MSA","2005","03","04","Not adj","Not Prelim","2019",65000,58400,6600,10.1
"06","21","049700","Yuba City MSA","2005","03","05","Not adj","Not Prelim","2019",65600,59700,5900,9.1
"06","21","049700","Yuba City MSA","2005","03","06","Not adj","Not Prelim","2019",66300,60200,6100,9.2
"06","21","049700","Yuba City MSA","2005","03","07","Not adj","Not Prelim","2019",66800,60900,5900,8.9
"06","21","049700","Yuba City MSA","2005","03","08","Not adj","Not Prelim","2019",68400,63300,5100,7.5
"06","21","049700","Yuba City MSA","2005","03","09","Not adj","Not Prelim","2019",67000,61800,5100,7.7
"06","21","049700","Yuba City MSA","2005","03","10","Not adj","Not Prelim","2019",65000,59900,5100,7.9
"06","21","049700","Yuba City MSA","2005","03","11","Not adj","Not Prelim","2019",65600,59600,6000,9.1
"06","21","049700","Yuba City MSA","2005","03","12","Not adj","Not Prelim","2019",64600,58500,6000,9.3
"06","21","049700","Yuba City MSA","2006","01","00","Not adj","Not Prelim","2019",66900,61000,5900,8.9
"06","21","049700","Yuba City MSA","2006","03","01","Not adj","Not Prelim","2019",65100,58400,6600,10.2
"06","21","049700","Yuba City MSA","2006","03","02","Not adj","Not Prelim","2019",65900,58800,7000,10.7
"06","21","049700","Yuba City MSA","2006","03","03","Not adj","Not Prelim","2019",66500,59100,7400,11.1
"06","21","049700","Yuba City MSA","2006","03","04","Not adj","Not Prelim","2019",65600,58600,7000,10.7
"06","21","049700","Yuba City MSA","2006","03","05","Not adj","Not Prelim","2019",66500,60800,5700,8.6
"06","21","049700","Yuba City MSA","2006","03","06","Not adj","Not Prelim","2019",67400,61600,5800,8.5
"06","21","049700","Yuba City MSA","2006","03","07","Not adj","Not Prelim","2019",66800,61100,5700,8.5
"06","21","049700","Yuba City MSA","2006","03","08","Not adj","Not Prelim","2019",69000,63900,5100,7.4
"06","21","049700","Yuba City MSA","2006","03","09","Not adj","Not Prelim","2019",67800,63200,4700,6.9
"06","21","049700","Yuba City MSA","2006","03","10","Not adj","Not Prelim","2019",67200,62500,4700,7.0
"06","21","049700","Yuba City MSA","2006","03","11","Not adj","Not Prelim","2019",67800,62200,5700,8.4
"06","21","049700","Yuba City MSA","2006","03","12","Not adj","Not Prelim","2019",67300,61400,6000,8.9
"06","21","049700","Yuba City MSA","2007","01","00","Not adj","Not Prelim","2019",68300,61800,6500,9.5
"06","21","049700","Yuba City MSA","2007","03","01","Not adj","Not Prelim","2019",67900,60800,7100,10.5
"06","21","049700","Yuba City MSA","2007","03","02","Not adj","Not Prelim","2019",68100,60800,7400,10.8
"06","21","049700","Yuba City MSA","2007","03","03","Not adj","Not Prelim","2019",68600,61300,7300,10.6
"06","21","049700","Yuba City MSA","2007","03","04","Not adj","Not Prelim","2019",68400,61500,6800,10.0
"06","21","049700","Yuba City MSA","2007","03","05","Not adj","Not Prelim","2019",68900,62800,6100,8.8
"06","21","049700","Yuba City MSA","2007","03","06","Not adj","Not Prelim","2019",69100,62800,6300,9.1
"06","21","049700","Yuba City MSA","2007","03","07","Not adj","Not Prelim","2019",68900,62700,6200,9.1
"06","21","049700","Yuba City MSA","2007","03","08","Not adj","Not Prelim","2019",70000,64500,5500,7.9
"06","21","049700","Yuba City MSA","2007","03","09","Not adj","Not Prelim","2019",68400,63000,5400,7.9
"06","21","049700","Yuba City MSA","2007","03","10","Not adj","Not Prelim","2019",67200,61500,5800,8.6
"06","21","049700","Yuba City MSA","2007","03","11","Not adj","Not Prelim","2019",67200,60600,6600,9.8
"06","21","049700","Yuba City MSA","2007","03","12","Not adj","Not Prelim","2019",67300,59900,7500,11.1
"06","21","049700","Yuba City MSA","2008","01","00","Not adj","Not Prelim","2019",68800,60400,8400,12.2
"06","21","049700","Yuba City MSA","2008","03","01","Not adj","Not Prelim","2019",67900,59500,8400,12.4
"06","21","049700","Yuba City MSA","2008","03","02","Not adj","Not Prelim","2019",68300,59700,8600,12.6
"06","21","049700","Yuba City MSA","2008","03","03","Not adj","Not Prelim","2019",69200,60300,8900,12.9
"06","21","049700","Yuba City MSA","2008","03","04","Not adj","Not Prelim","2019",68500,60600,7900,11.6
"06","21","049700","Yuba City MSA","2008","03","05","Not adj","Not Prelim","2019",68900,61200,7700,11.2
"06","21","049700","Yuba City MSA","2008","03","06","Not adj","Not Prelim","2019",69200,61200,8000,11.6
"06","21","049700","Yuba City MSA","2008","03","07","Not adj","Not Prelim","2019",69600,61500,8100,11.6
"06","21","049700","Yuba City MSA","2008","03","08","Not adj","Not Prelim","2019",70100,62500,7600,10.8
"06","21","049700","Yuba City MSA","2008","03","09","Not adj","Not Prelim","2019",69100,61600,7500,10.8
"06","21","049700","Yuba City MSA","2008","03","10","Not adj","Not Prelim","2019",68100,59800,8300,12.1
"06","21","049700","Yuba City MSA","2008","03","11","Not adj","Not Prelim","2019",68300,58800,9500,13.9
"06","21","049700","Yuba City MSA","2008","03","12","Not adj","Not Prelim","2019",67900,57900,10000,14.8
"06","21","049700","Yuba City MSA","2009","01","00","Not adj","Not Prelim","2019",70200,58600,11700,16.6
"06","21","049700","Yuba City MSA","2009","03","01","Not adj","Not Prelim","2019",69300,57700,11600,16.7
"06","21","049700","Yuba City MSA","2009","03","02","Not adj","Not Prelim","2019",70100,57600,12500,17.9
"06","21","049700","Yuba City MSA","2009","03","03","Not adj","Not Prelim","2019",70400,57700,12700,18.0
"06","21","049700","Yuba City MSA","2009","03","04","Not adj","Not Prelim","2019",69900,58400,11500,16.5
"06","21","049700","Yuba City MSA","2009","03","05","Not adj","Not Prelim","2019",71200,59800,11400,16.0
"06","21","049700","Yuba City MSA","2009","03","06","Not adj","Not Prelim","2019",70900,59100,11800,16.6
"06","21","049700","Yuba City MSA","2009","03","07","Not adj","Not Prelim","2019",71800,60500,11300,15.8
"06","21","049700","Yuba City MSA","2009","03","08","Not adj","Not Prelim","2019",71900,61200,10700,14.9
"06","21","049700","Yuba City MSA","2009","03","09","Not adj","Not Prelim","2019",69600,59100,10500,15.1
"06","21","049700","Yuba City MSA","2009","03","10","Not adj","Not Prelim","2019",69600,58400,11200,16.1
"06","21","049700","Yuba City MSA","2009","03","11","Not adj","Not Prelim","2019",69600,57500,12000,17.3
"06","21","049700","Yuba City MSA","2009","03","12","Not adj","Not Prelim","2019",68500,55800,12800,18.6
"06","21","049700","Yuba City MSA","2010","01","00","Not adj","Not Prelim","2019",75000,61400,13600,18.1
"06","21","049700","Yuba City MSA","2010","03","01","Not adj","Not Prelim","2019",73500,59500,14000,19.1
"06","21","049700","Yuba City MSA","2010","03","02","Not adj","Not Prelim","2019",74800,59700,15100,20.1
"06","21","049700","Yuba City MSA","2010","03","03","Not adj","Not Prelim","2019",75100,60200,15000,19.9
"06","21","049700","Yuba City MSA","2010","03","04","Not adj","Not Prelim","2019",75100,61200,14000,18.6
"06","21","049700","Yuba City MSA","2010","03","05","Not adj","Not Prelim","2019",75500,61900,13500,17.9
"06","21","049700","Yuba City MSA","2010","03","06","Not adj","Not Prelim","2019",75500,61900,13600,18.0
"06","21","049700","Yuba City MSA","2010","03","07","Not adj","Not Prelim","2019",75400,62000,13400,17.7
"06","21","049700","Yuba City MSA","2010","03","08","Not adj","Not Prelim","2019",76800,64300,12500,16.3
"06","21","049700","Yuba City MSA","2010","03","09","Not adj","Not Prelim","2019",75400,63300,12100,16.1
"06","21","049700","Yuba City MSA","2010","03","10","Not adj","Not Prelim","2019",74100,61800,12300,16.6
"06","21","049700","Yuba City MSA","2010","03","11","Not adj","Not Prelim","2019",74700,61200,13500,18.1
"06","21","049700","Yuba City MSA","2010","03","12","Not adj","Not Prelim","2019",74400,60200,14200,19.1
"06","21","049700","Yuba City MSA","2011","01","00","Not adj","Not Prelim","2019",74900,61600,13300,17.7
"06","21","049700","Yuba City MSA","2011","03","01","Not adj","Not Prelim","2019",74100,59300,14800,19.9
"06","21","049700","Yuba City MSA","2011","03","02","Not adj","Not Prelim","2019",74700,59700,14900,20.0
"06","21","049700","Yuba City MSA","2011","03","03","Not adj","Not Prelim","2019",75100,60200,14900,19.9
"06","21","049700","Yuba City MSA","2011","03","04","Not adj","Not Prelim","2019",74500,60600,13900,18.7
"06","21","049700","Yuba City MSA","2011","03","05","Not adj","Not Prelim","2019",74900,61700,13200,17.6
"06","21","049700","Yuba City MSA","2011","03","06","Not adj","Not Prelim","2019",75200,61700,13400,17.9
"06","21","049700","Yuba City MSA","2011","03","07","Not adj","Not Prelim","2019",74800,61800,13000,17.4
"06","21","049700","Yuba City MSA","2011","03","08","Not adj","Not Prelim","2019",77200,64900,12300,15.9
"06","21","049700","Yuba City MSA","2011","03","09","Not adj","Not Prelim","2019",75900,64200,11700,15.5
"06","21","049700","Yuba City MSA","2011","03","10","Not adj","Not Prelim","2019",74000,62300,11800,15.9
"06","21","049700","Yuba City MSA","2011","03","11","Not adj","Not Prelim","2019",74000,61900,12100,16.4
"06","21","049700","Yuba City MSA","2011","03","12","Not adj","Not Prelim","2019",74200,61200,13000,17.5
"06","21","049700","Yuba City MSA","2012","01","00","Not adj","Not Prelim","2019",74400,62300,12100,16.3
"06","21","049700","Yuba City MSA","2012","03","01","Not adj","Not Prelim","2019",73900,60300,13600,18.4
"06","21","049700","Yuba City MSA","2012","03","02","Not adj","Not Prelim","2019",74600,60500,14100,18.9
"06","21","049700","Yuba City MSA","2012","03","03","Not adj","Not Prelim","2019",75200,61200,14000,18.6
"06","21","049700","Yuba City MSA","2012","03","04","Not adj","Not Prelim","2019",74500,61300,13100,17.6
"06","21","049700","Yuba City MSA","2012","03","05","Not adj","Not Prelim","2019",75000,62600,12400,16.5
"06","21","049700","Yuba City MSA","2012","03","06","Not adj","Not Prelim","2019",75900,63500,12400,16.3
"06","21","049700","Yuba City MSA","2012","03","07","Not adj","Not Prelim","2019",75300,63300,12000,16.0
"06","21","049700","Yuba City MSA","2012","03","08","Not adj","Not Prelim","2019",75700,64600,11100,14.7
"06","21","049700","Yuba City MSA","2012","03","09","Not adj","Not Prelim","2019",74000,63900,10100,13.7
"06","21","049700","Yuba City MSA","2012","03","10","Not adj","Not Prelim","2019",73400,63100,10400,14.1
"06","21","049700","Yuba City MSA","2012","03","11","Not adj","Not Prelim","2019",72500,62100,10500,14.4
"06","21","049700","Yuba City MSA","2012","03","12","Not adj","Not Prelim","2019",72700,61300,11500,15.8
"06","21","049700","Yuba City MSA","2013","01","00","Not adj","Not Prelim","2019",73000,62800,10300,14.1
"06","21","049700","Yuba City MSA","2013","03","01","Not adj","Not Prelim","2019",73600,61300,12300,16.7
"06","21","049700","Yuba City MSA","2013","03","02","Not adj","Not Prelim","2019",73600,61600,12000,16.4
"06","21","049700","Yuba City MSA","2013","03","03","Not adj","Not Prelim","2019",73900,62300,11600,15.7
"06","21","049700","Yuba City MSA","2013","03","04","Not adj","Not Prelim","2019",73200,62400,10800,14.7
"06","21","049700","Yuba City MSA","2013","03","05","Not adj","Not Prelim","2019",73300,63100,10200,13.9
"06","21","049700","Yuba City MSA","2013","03","06","Not adj","Not Prelim","2019",73900,63400,10500,14.3
"06","21","049700","Yuba City MSA","2013","03","07","Not adj","Not Prelim","2019",74000,64100,9900,13.4
"06","21","049700","Yuba City MSA","2013","03","08","Not adj","Not Prelim","2019",74400,65200,9200,12.4
"06","21","049700","Yuba City MSA","2013","03","09","Not adj","Not Prelim","2019",72500,63700,8800,12.2
"06","21","049700","Yuba City MSA","2013","03","10","Not adj","Not Prelim","2019",71700,62700,8900,12.4
"06","21","049700","Yuba City MSA","2013","03","11","Not adj","Not Prelim","2019",71300,61900,9400,13.2
"06","21","049700","Yuba City MSA","2013","03","12","Not adj","Not Prelim","2019",71200,61700,9500,13.4
"06","21","049700","Yuba City MSA","2014","01","00","Not adj","Not Prelim","2019",72200,63500,8700,12.1
"06","21","049700","Yuba City MSA","2014","03","01","Not adj","Not Prelim","2019",71600,61400,10200,14.3
"06","21","049700","Yuba City MSA","2014","03","02","Not adj","Not Prelim","2019",72200,61600,10600,14.7
"06","21","049700","Yuba City MSA","2014","03","03","Not adj","Not Prelim","2019",72800,62200,10700,14.6
"06","21","049700","Yuba City MSA","2014","03","04","Not adj","Not Prelim","2019",72000,62600,9400,13.1
"06","21","049700","Yuba City MSA","2014","03","05","Not adj","Not Prelim","2019",72900,64200,8700,11.9
"06","21","049700","Yuba City MSA","2014","03","06","Not adj","Not Prelim","2019",73000,64400,8700,11.9
"06","21","049700","Yuba City MSA","2014","03","07","Not adj","Not Prelim","2019",72700,64200,8500,11.7
"06","21","049700","Yuba City MSA","2014","03","08","Not adj","Not Prelim","2019",73700,65900,7800,10.6
"06","21","049700","Yuba City MSA","2014","03","09","Not adj","Not Prelim","2019",72000,64900,7100,9.9
"06","21","049700","Yuba City MSA","2014","03","10","Not adj","Not Prelim","2019",71500,64400,7100,9.9
"06","21","049700","Yuba City MSA","2014","03","11","Not adj","Not Prelim","2019",71300,63500,7900,11.0
